,alt,src,species_code
645,Variegated Tinamou,103604241,vartin1
646,Variegated Tinamou,120582711,vartin1
647,Variegated Tinamou,205711661,vartin1
648,Variegated Tinamou,407967271,vartin1
649,Variegated Tinamou,297472971,vartin1
650,Variegated Tinamou,297656661,vartin1
651,Variegated Tinamou,467051191,vartin1
652,Variegated Tinamou,467051171,vartin1
653,Variegated Tinamou,450402341,vartin1
654,Variegated Tinamou,297472981,vartin1
655,Variegated Tinamou,441721201,vartin1
656,Variegated Tinamou,176633961,vartin1
657,Variegated Tinamou,254855211,vartin1
658,Variegated Tinamou,362199591,vartin1
659,Variegated Tinamou,460979641,vartin1
660,Variegated Tinamou,467051151,vartin1
661,Variegated Tinamou,362199581,vartin1
662,Variegated Tinamou,112561521,vartin1
663,Variegated Tinamou,215140931,vartin1
664,Variegated Tinamou,501884131,vartin1
665,Variegated Tinamou,613652029,vartin1
666,Variegated Tinamou,613626404,vartin1
667,Variegated Tinamou,45930211,vartin1
668,Thicket Tinamou,408622191,thitin1
669,Thicket Tinamou,462598631,thitin1
670,Thicket Tinamou,532483331,thitin1
671,Thicket Tinamou (cinnamomeus Group),205520291,thitin1
672,Thicket Tinamou,140274791,thitin1
673,Thicket Tinamou,161598951,thitin1
674,Thicket Tinamou,161598981,thitin1
675,Thicket Tinamou,440144311,thitin1
676,Thicket Tinamou,94360061,thitin1
677,Thicket Tinamou,440144191,thitin1
678,Thicket Tinamou,432799211,thitin1
679,Thicket Tinamou,586521211,thitin1
680,Thicket Tinamou,572783991,thitin1
681,Thicket Tinamou,441281781,thitin1
682,Thicket Tinamou,161599001,thitin1
683,Thicket Tinamou,212678961,thitin1
684,Thicket Tinamou,230377871,thitin1
685,Thicket Tinamou,95118531,thitin1
686,Thicket Tinamou,440144141,thitin1
687,Thicket Tinamou,352301581,thitin1
688,Thicket Tinamou,136461581,thitin1
689,Thicket Tinamou,548873691,thitin1
690,Thicket Tinamou,94290751,thitin1
691,Thicket Tinamou,94290951,thitin1
692,Thicket Tinamou,440144271,thitin1
693,Thicket Tinamou,437302941,thitin1
694,Thicket Tinamou,33192881,thitin1
695,Thicket Tinamou,441281801,thitin1
696,Thicket Tinamou,203087701,thitin1
697,Thicket Tinamou,302470401,thitin1
698,Rusty Tinamou,248248081,rustin1
699,Rusty Tinamou,248247941,rustin1
700,Rusty Tinamou,501107551,rustin1
701,Rusty Tinamou,501106961,rustin1
702,Rusty Tinamou,501106821,rustin1
703,Rusty Tinamou,501106831,rustin1
704,Rusty Tinamou,501106801,rustin1
705,Rusty Tinamou,501106781,rustin1
706,Rusty Tinamou,501106791,rustin1
707,Rusty Tinamou,501106811,rustin1
708,Rusty Tinamou,433475021,rustin1
709,Rusty Tinamou,433475051,rustin1
710,Rusty Tinamou,433475061,rustin1
711,Rusty Tinamou,433475041,rustin1
712,Rusty Tinamou,613210838,rustin1
713,Rusty Tinamou,613210837,rustin1
714,Rusty Tinamou,613210836,rustin1
715,Rusty Tinamou,613210835,rustin1
716,Bartlett's Tinamou,205235111,bartin2
717,Bartlett's Tinamou,608911273,bartin2
718,Bartlett's Tinamou,173862691,bartin2
719,Bartlett's Tinamou,263233561,bartin2
720,Bartlett's Tinamou,531208241,bartin2
721,Bartlett's Tinamou,116127681,bartin2
722,Small-billed Tinamou,212920431,smbtin1
723,Small-billed Tinamou,294622591,smbtin1
724,Small-billed Tinamou,226172451,smbtin1
725,Small-billed Tinamou,493216171,smbtin1
726,Small-billed Tinamou,178204581,smbtin1
727,Small-billed Tinamou,248446341,smbtin1
728,Small-billed Tinamou,183612951,smbtin1
729,Small-billed Tinamou,113562771,smbtin1
730,Small-billed Tinamou,408916261,smbtin1
731,Small-billed Tinamou,408916221,smbtin1
732,Small-billed Tinamou,408916091,smbtin1
733,Small-billed Tinamou,408916051,smbtin1
734,Small-billed Tinamou,112201131,smbtin1
735,Small-billed Tinamou,215192531,smbtin1
736,Small-billed Tinamou,205632911,smbtin1
737,Small-billed Tinamou,408916101,smbtin1
738,Small-billed Tinamou,408916031,smbtin1
739,Small-billed Tinamou,408916071,smbtin1
740,Small-billed Tinamou,408916021,smbtin1
741,Small-billed Tinamou,326144201,smbtin1
742,Small-billed Tinamou,294622861,smbtin1
743,Small-billed Tinamou,481781201,smbtin1
744,Small-billed Tinamou,250500271,smbtin1
745,Small-billed Tinamou,408916281,smbtin1
746,Small-billed Tinamou,112201141,smbtin1
747,Small-billed Tinamou,294635731,smbtin1
748,Small-billed Tinamou,292403221,smbtin1
749,Small-billed Tinamou,185544321,smbtin1
750,Small-billed Tinamou,218544811,smbtin1
751,Small-billed Tinamou,213368181,smbtin1
752,Barred Tinamou,583775561,bartin1
753,Barred Tinamou,550919161,bartin1
754,Barred Tinamou,579385541,bartin1
755,Barred Tinamou,579964371,bartin1
756,Barred Tinamou,579964301,bartin1
757,Barred Tinamou,422675671,bartin1
758,Barred Tinamou,579964341,bartin1
759,Barred Tinamou,579385551,bartin1
760,Barred Tinamou,610632787,bartin1
761,Barred Tinamou,610809822,bartin1
762,Barred Tinamou,579385561,bartin1
763,Barred Tinamou,422675651,bartin1
764,Barred Tinamou,422675621,bartin1
765,Barred Tinamou,562599031,bartin1
766,Tataupa Tinamou,43463631,tattin1
767,Tataupa Tinamou,23445821,tattin1
768,Tataupa Tinamou,104309551,tattin1
769,Tataupa Tinamou,134377811,tattin1
770,Tataupa Tinamou,204938101,tattin1
771,Tataupa Tinamou,195639821,tattin1
772,Tataupa Tinamou,81328591,tattin1
773,Tataupa Tinamou,89862631,tattin1
774,Tataupa Tinamou,195639831,tattin1
775,Tataupa Tinamou,40745361,tattin1
776,Tataupa Tinamou,66021411,tattin1
777,Tataupa Tinamou,364609551,tattin1
778,Tataupa Tinamou,134378541,tattin1
779,Tataupa Tinamou,394589091,tattin1
780,Tataupa Tinamou,394589081,tattin1
781,Tataupa Tinamou,394589061,tattin1
782,Tataupa Tinamou,299044171,tattin1
783,Tataupa Tinamou,278463721,tattin1
784,Tataupa Tinamou,249814721,tattin1
785,Tataupa Tinamou,103902341,tattin1
786,Tataupa Tinamou,165467711,tattin1
787,Tataupa Tinamou,386749681,tattin1
788,Tataupa Tinamou,180801461,tattin1
789,Tataupa Tinamou,134378621,tattin1
790,Tataupa Tinamou,582821631,tattin1
791,Tataupa Tinamou,538342571,tattin1
792,Tataupa Tinamou,517318921,tattin1
793,Tataupa Tinamou,513686941,tattin1
794,Tataupa Tinamou,394589101,tattin1
795,Tataupa Tinamou,394589071,tattin1
796,Red-winged Tinamou,587307411,rewtin1
797,Red-winged Tinamou,113478991,rewtin1
798,Red-winged Tinamou,587307391,rewtin1
799,Red-winged Tinamou,205157151,rewtin1
800,Red-winged Tinamou,204870331,rewtin1
801,Red-winged Tinamou,197929041,rewtin1
802,Red-winged Tinamou,363933801,rewtin1
803,Red-winged Tinamou,587307401,rewtin1
804,Red-winged Tinamou,343947851,rewtin1
805,Red-winged Tinamou,106994861,rewtin1
806,Red-winged Tinamou,526289581,rewtin1
807,Red-winged Tinamou,501521061,rewtin1
808,Red-winged Tinamou,276731211,rewtin1
809,Red-winged Tinamou,288213871,rewtin1
810,Red-winged Tinamou,501521081,rewtin1
811,Red-winged Tinamou,197929011,rewtin1
812,Red-winged Tinamou,86298561,rewtin1
813,Red-winged Tinamou,343947561,rewtin1
814,Red-winged Tinamou,95847091,rewtin1
815,Red-winged Tinamou,428770821,rewtin1
816,Red-winged Tinamou,601089801,rewtin1
817,Red-winged Tinamou,604276761,rewtin1
818,Red-winged Tinamou,601089721,rewtin1
819,Red-winged Tinamou,585261061,rewtin1
820,Red-winged Tinamou,544313711,rewtin1
821,Red-winged Tinamou,380688641,rewtin1
822,Red-winged Tinamou,189555031,rewtin1
823,Red-winged Tinamou,184544981,rewtin1
824,Red-winged Tinamou,366138281,rewtin1
825,Red-winged Tinamou,171776091,rewtin1
826,Huayco Tinamou,504846181,huatin1
827,Huayco Tinamou,202096211,huatin1
828,Huayco Tinamou,185032001,huatin1
829,Huayco Tinamou,610121905,huatin1
830,Huayco Tinamou,365569611,huatin1
831,Huayco Tinamou,185032071,huatin1
832,Huayco Tinamou,390481291,huatin1
833,Huayco Tinamou,256973431,huatin1
834,Huayco Tinamou,184304891,huatin1
835,Huayco Tinamou,84299881,huatin1
836,Huayco Tinamou,610121906,huatin1
837,Huayco Tinamou,258982991,huatin1
838,Huayco Tinamou,70904201,huatin1
839,Huayco Tinamou,78823051,huatin1
840,Huayco Tinamou,78823091,huatin1
841,Huayco Tinamou,480904591,huatin1
842,Huayco Tinamou,381509581,huatin1
843,Huayco Tinamou,299384681,huatin1
844,Huayco Tinamou,613511140,huatin1
845,Huayco Tinamou,611620173,huatin1
846,Huayco Tinamou,515365211,huatin1
847,Huayco Tinamou,504846171,huatin1
848,Huayco Tinamou,611620178,huatin1
849,Huayco Tinamou,611184008,huatin1
850,Huayco Tinamou,586594541,huatin1
851,Huayco Tinamou,586594531,huatin1
852,Huayco Tinamou,515365191,huatin1
853,Huayco Tinamou,450949781,huatin1
854,Huayco Tinamou,494575601,huatin1
855,Huayco Tinamou,480904611,huatin1
856,Taczanowski's Tinamou,48396121,tactin1
857,Taczanowski's Tinamou,48396131,tactin1
858,Taczanowski's Tinamou,317915111,tactin1
859,Taczanowski's Tinamou,105622901,tactin1
860,Ornate Tinamou,428893471,orntin1
861,Ornate Tinamou,61672531,orntin1
862,Ornate Tinamou,378943761,orntin1
863,Ornate Tinamou,205519681,orntin1
864,Ornate Tinamou,612988924,orntin1
865,Ornate Tinamou,239913711,orntin1
866,Ornate Tinamou,120465701,orntin1
867,Ornate Tinamou,612988742,orntin1
868,Ornate Tinamou,54878951,orntin1
869,Ornate Tinamou,205814721,orntin1
870,Ornate Tinamou,54878911,orntin1
871,Ornate Tinamou,37608751,orntin1
872,Ornate Tinamou,232967851,orntin1
873,Ornate Tinamou,204867381,orntin1
874,Ornate Tinamou,393740471,orntin1
875,Ornate Tinamou,352539521,orntin1
876,Ornate Tinamou,101115481,orntin1
877,Ornate Tinamou,612988747,orntin1
878,Ornate Tinamou,612988745,orntin1
879,Ornate Tinamou,444702681,orntin1
880,Ornate Tinamou,335948061,orntin1
881,Ornate Tinamou,66604561,orntin1
882,Ornate Tinamou,321691071,orntin1
883,Ornate Tinamou,98677841,orntin1
884,Ornate Tinamou,172110441,orntin1
885,Ornate Tinamou,530698541,orntin1
886,Ornate Tinamou,530698531,orntin1
887,Ornate Tinamou,530698521,orntin1
888,Ornate Tinamou,530698511,orntin1
889,Ornate Tinamou,530698501,orntin1
890,Chilean Tinamou,270566391,chitin1
891,Chilean Tinamou,37839371,chitin1
892,Chilean Tinamou,204286871,chitin1
893,Chilean Tinamou,208728091,chitin1
894,Chilean Tinamou,80458051,chitin1
895,Chilean Tinamou,270566571,chitin1
896,Chilean Tinamou,171712801,chitin1
897,Chilean Tinamou,204286881,chitin1
898,Chilean Tinamou,48901941,chitin1
899,Chilean Tinamou,600746741,chitin1
900,Chilean Tinamou,188009871,chitin1
901,Chilean Tinamou,104760141,chitin1
902,Chilean Tinamou,60502451,chitin1
903,Chilean Tinamou,103760051,chitin1
904,Chilean Tinamou,389614141,chitin1
905,Chilean Tinamou,203844571,chitin1
906,Chilean Tinamou,203844551,chitin1
907,Chilean Tinamou,190364751,chitin1
908,Chilean Tinamou,224669851,chitin1
909,Chilean Tinamou,133764861,chitin1
910,Chilean Tinamou,37840971,chitin1
911,Chilean Tinamou,285307191,chitin1
912,Chilean Tinamou,203844561,chitin1
913,Chilean Tinamou,203844541,chitin1
914,Chilean Tinamou,190364731,chitin1
915,Chilean Tinamou,188009681,chitin1
916,Chilean Tinamou,126049501,chitin1
917,Chilean Tinamou,37840691,chitin1
918,Chilean Tinamou,105338101,chitin1
919,Chilean Tinamou,611661694,chitin1
920,Brushland Tinamou,50045291,brutin1
921,Brushland Tinamou,511564741,brutin1
922,Brushland Tinamou,312915031,brutin1
923,Brushland Tinamou,72934571,brutin1
924,Brushland Tinamou,50045301,brutin1
925,Brushland Tinamou,511564731,brutin1
926,Brushland Tinamou,313598531,brutin1
927,Brushland Tinamou,312915041,brutin1
928,Brushland Tinamou,312915021,brutin1
929,Brushland Tinamou,58047091,brutin1
930,Brushland Tinamou,469504811,brutin1
931,Brushland Tinamou,408280031,brutin1
932,Brushland Tinamou,60493541,brutin1
933,Brushland Tinamou,170704711,brutin1
934,Brushland Tinamou,62414851,brutin1
935,Brushland Tinamou,106628771,brutin1
936,Brushland Tinamou,60493591,brutin1
937,Brushland Tinamou,205863001,brutin1
938,Brushland Tinamou,205514591,brutin1
939,Brushland Tinamou,43081641,brutin1
940,Brushland Tinamou,177876931,brutin1
941,Brushland Tinamou,133456531,brutin1
942,Brushland Tinamou,133456481,brutin1
943,Brushland Tinamou,92416791,brutin1
944,Brushland Tinamou,612700967,brutin1
945,Brushland Tinamou,612700960,brutin1
946,Brushland Tinamou,511293891,brutin1
947,Brushland Tinamou,421908771,brutin1
948,Brushland Tinamou,390342511,brutin1
949,Brushland Tinamou,387127961,brutin1
950,Andean Tinamou,251434701,andtin1
951,Andean Tinamou,36037551,andtin1
952,Andean Tinamou,204849621,andtin1
953,Andean Tinamou,100259941,andtin1
954,Andean Tinamou,204849611,andtin1
955,Andean Tinamou,467111061,andtin1
956,Andean Tinamou,205107741,andtin1
957,Andean Tinamou,560464791,andtin1
958,Andean Tinamou,131134801,andtin1
959,Andean Tinamou,131134861,andtin1
960,Andean Tinamou,384995171,andtin1
961,Andean Tinamou,131134761,andtin1
962,Andean Tinamou,45423041,andtin1
963,Andean Tinamou,362241531,andtin1
964,Andean Tinamou,128669571,andtin1
965,Andean Tinamou,131134851,andtin1
966,Andean Tinamou,362241891,andtin1
967,Andean Tinamou,242546001,andtin1
968,Andean Tinamou,148382931,andtin1
969,Andean Tinamou,605284191,andtin1
970,Andean Tinamou,528663241,andtin1
971,Andean Tinamou,365185471,andtin1
972,Andean Tinamou,611368227,andtin1
973,Andean Tinamou,467111041,andtin1
974,Andean Tinamou,438935711,andtin1
975,Andean Tinamou,393207951,andtin1
976,Andean Tinamou,377241861,andtin1
977,Andean Tinamou,205761431,andtin1
978,Andean Tinamou,205698411,andtin1
979,Andean Tinamou,204329471,andtin1
980,Curve-billed Tinamou,267580001,cubtin1
981,Curve-billed Tinamou,49398041,cubtin1
982,Curve-billed Tinamou,480608271,cubtin1
983,Curve-billed Tinamou,205906881,cubtin1
984,Curve-billed Tinamou,536910191,cubtin1
985,Curve-billed Tinamou,222474791,cubtin1
986,Curve-billed Tinamou,104177981,cubtin1
987,Curve-billed Tinamou,448916281,cubtin1
988,Curve-billed Tinamou,448916381,cubtin1
989,Curve-billed Tinamou,297700411,cubtin1
990,Curve-billed Tinamou,164917301,cubtin1
991,Curve-billed Tinamou,204997031,cubtin1
992,Curve-billed Tinamou,205906091,cubtin1
993,Curve-billed Tinamou,536910211,cubtin1
994,Curve-billed Tinamou,448916241,cubtin1
995,Curve-billed Tinamou,611283161,cubtin1
996,Curve-billed Tinamou,576077051,cubtin1
997,Curve-billed Tinamou,574470171,cubtin1
998,Curve-billed Tinamou,522344061,cubtin1
999,Curve-billed Tinamou,221390311,cubtin1
1000,Curve-billed Tinamou,103176871,cubtin1
1001,Curve-billed Tinamou,277119261,cubtin1
1002,Curve-billed Tinamou,574367631,cubtin1
1003,Curve-billed Tinamou,277118991,cubtin1
1004,Curve-billed Tinamou,416890521,cubtin1
1005,Curve-billed Tinamou,523832941,cubtin1
1006,Curve-billed Tinamou,464676201,cubtin1
1007,Curve-billed Tinamou,277119101,cubtin1
1008,Curve-billed Tinamou,533889091,cubtin1
1009,Curve-billed Tinamou,125322941,cubtin1
1010,White-bellied Nothura,205151341,whbnot1
1011,White-bellied Nothura,54943961,whbnot1
1012,White-bellied Nothura,205794631,whbnot1
1013,White-bellied Nothura,205794621,whbnot1
1014,White-bellied Nothura,205706761,whbnot1
1015,White-bellied Nothura,417307231,whbnot1
1016,White-bellied Nothura,308781851,whbnot1
1017,White-bellied Nothura,284248411,whbnot1
1018,White-bellied Nothura,205630241,whbnot1
1019,White-bellied Nothura,218826471,whbnot1
1020,White-bellied Nothura,601597391,whbnot1
1021,White-bellied Nothura,284248441,whbnot1
1022,White-bellied Nothura,210411401,whbnot1
1023,White-bellied Nothura,187304251,whbnot1
1024,White-bellied Nothura,34212011,whbnot1
1025,White-bellied Nothura,39754961,whbnot1
1026,White-bellied Nothura,419059711,whbnot1
1027,White-bellied Nothura,419059101,whbnot1
1028,White-bellied Nothura,361945521,whbnot1
1029,White-bellied Nothura,353447881,whbnot1
1030,White-bellied Nothura,210401811,whbnot1
1031,White-bellied Nothura,70347571,whbnot1
1032,White-bellied Nothura,291460001,whbnot1
1033,White-bellied Nothura,231730781,whbnot1
1034,White-bellied Nothura,209527021,whbnot1
1035,White-bellied Nothura,613385572,whbnot1
1036,White-bellied Nothura,613385570,whbnot1
1037,White-bellied Nothura,613385567,whbnot1
1038,White-bellied Nothura,613385565,whbnot1
1039,White-bellied Nothura,613385564,whbnot1
1040,Lesser Nothura,216804991,lesnot1
1041,Lesser Nothura,234669441,lesnot1
1042,Lesser Nothura,405002591,lesnot1
1043,Lesser Nothura,405002581,lesnot1
1044,Lesser Nothura,207780711,lesnot1
1045,Lesser Nothura,207782951,lesnot1
1046,Lesser Nothura,208962831,lesnot1
1047,Lesser Nothura,207782811,lesnot1
1048,Lesser Nothura,207780811,lesnot1
1049,Darwin's Nothura,110190431,darnot1
1050,Darwin's Nothura,62194151,darnot1
1051,Darwin's Nothura,122587481,darnot1
1052,Darwin's Nothura,47807221,darnot1
1053,Darwin's Nothura,186723821,darnot1
1054,Darwin's Nothura,110190441,darnot1
1055,Darwin's Nothura,252400371,darnot1
1056,Darwin's Nothura,592966271,darnot1
1057,Darwin's Nothura,588200241,darnot1
1058,Darwin's Nothura,565755511,darnot1
1059,Darwin's Nothura,186723791,darnot1
1060,Darwin's Nothura,493231611,darnot1
1061,Darwin's Nothura,545083581,darnot1
1062,Darwin's Nothura,464371281,darnot1
1063,Darwin's Nothura,442017951,darnot1
1064,Darwin's Nothura,431017151,darnot1
1065,Darwin's Nothura,122587491,darnot1
1066,Darwin's Nothura,186723931,darnot1
1067,Darwin's Nothura,608790455,darnot1
1068,Darwin's Nothura,148898041,darnot1
1069,Darwin's Nothura,186723911,darnot1
1070,Darwin's Nothura,186723861,darnot1
1071,Darwin's Nothura,300503381,darnot1
1072,Darwin's Nothura,182597551,darnot1
1073,Darwin's Nothura,326289811,darnot1
1074,Darwin's Nothura,545083571,darnot1
1075,Darwin's Nothura,479955851,darnot1
1076,Darwin's Nothura,464647721,darnot1
1077,Darwin's Nothura,454589841,darnot1
1078,Darwin's Nothura,449115521,darnot1
1079,Spotted Nothura,204765791,sponot1
1080,Spotted Nothura,83705591,sponot1
1081,Spotted Nothura,463906231,sponot1
1082,Spotted Nothura,106155301,sponot1
1083,Spotted Nothura,82036571,sponot1
1084,Spotted Nothura,34176341,sponot1
1085,Spotted Nothura,43528371,sponot1
1086,Spotted Nothura,108839671,sponot1
1087,Spotted Nothura,610121952,sponot1
1088,Spotted Nothura,176446601,sponot1
1089,Spotted Nothura,208290261,sponot1
1090,Spotted Nothura,204860701,sponot1
1091,Spotted Nothura,102626761,sponot1
1092,Spotted Nothura,110652301,sponot1
1093,Spotted Nothura,417541231,sponot1
1094,Spotted Nothura,319185241,sponot1
1095,Spotted Nothura,204860691,sponot1
1096,Spotted Nothura,380549481,sponot1
1097,Spotted Nothura,204765501,sponot1
1098,Spotted Nothura,445668191,sponot1
1099,Spotted Nothura,271262331,sponot1
1100,Spotted Nothura,165197481,sponot1
1101,Spotted Nothura,275123111,sponot1
1102,Spotted Nothura,504945631,sponot1
1103,Spotted Nothura,609708939,sponot1
1104,Spotted Nothura,592167871,sponot1
1105,Spotted Nothura,590264591,sponot1
1106,Spotted Nothura,576097801,sponot1
1107,Spotted Nothura,541316171,sponot1
1108,Spotted Nothura,511564651,sponot1
1109,Elegant Crested-Tinamou,50045431,elctin1
1110,Elegant Crested-Tinamou,371312541,elctin1
1111,Elegant Crested-Tinamou,204936201,elctin1
1112,Elegant Crested-Tinamou,205070501,elctin1
1113,Elegant Crested-Tinamou,147455601,elctin1
1114,Elegant Crested-Tinamou,46045381,elctin1
1115,Elegant Crested-Tinamou,393474491,elctin1
1116,Elegant Crested-Tinamou,523575911,elctin1
1117,Elegant Crested-Tinamou,76915011,elctin1
1118,Elegant Crested-Tinamou,344731551,elctin1
1119,Elegant Crested-Tinamou,204853891,elctin1
1120,Elegant Crested-Tinamou,183115151,elctin1
1121,Elegant Crested-Tinamou,76787071,elctin1
1122,Elegant Crested-Tinamou,50045441,elctin1
1123,Elegant Crested-Tinamou,609224811,elctin1
1124,Elegant Crested-Tinamou,485647621,elctin1
1125,Elegant Crested-Tinamou,175618481,elctin1
1126,Elegant Crested-Tinamou,610025768,elctin1
1127,Elegant Crested-Tinamou,134248381,elctin1
1128,Elegant Crested-Tinamou,204853901,elctin1
1129,Elegant Crested-Tinamou,49267051,elctin1
1130,Elegant Crested-Tinamou,609362131,elctin1
1131,Elegant Crested-Tinamou,608525000,elctin1
1132,Elegant Crested-Tinamou,523575891,elctin1
1133,Elegant Crested-Tinamou,47383771,elctin1
1134,Elegant Crested-Tinamou,378629161,elctin1
1135,Elegant Crested-Tinamou,287516301,elctin1
